date,USDNOK BGN Curncy,USDEUR CURNCY,USDJPY CURNCY,USDGBP CURNCY,USDCAD CURNCY,USDAUD CURNCY,USDNZD CURNCY,USDCHF CURNCY,USDDKK CURNCY,USDSEK CURNCY,USDAUD CURNCY,USDBRL CURNCY,USDARS CURNCY,USDCLP CURNCY,USDCOP CURNCY,USDCRC CURNCY,USDGTQ CURNCY,USDMXN CURNCY,USDPEN CURNCY,USDVEF CURNCY,USDCZK CURNCY,USDHUF CURNCY,USDISK CURNCY,USDPLN CURNCY,USDRUB CURNCY,USDTRY CURNCY,USDILS CURNCY,USDAED CURNCY,USDZAR CURNCY
11/10/2011,5.6944,0.7348,77.65,0.6276,1.0169,0.9846,1.2865,0.9061,5.4694,6.6857,0.9846,1.8767,4.3114,491,1932.5,511,7.7095,13.5395,2.6905,4.2947,18.9117,230.01,117.31,3.3643,30.449,1.807,3.659,3.6729,7.9785
11/11/2011,5.638,0.7275,77.2,0.6222,1.0104,0.9732,1.2735,0.8995,5.4117,6.6179,0.9732,1.8308,4.3155,489.1,1929.5,511.25,7.7,13.5105,2.6895,4.2947,18.6525,225.96,117.29,3.4316,30.5343,1.8286,3.674,3.6729,7.9365
11/14/2011,5.7172,0.7335,77.07,0.6286,1.0167,0.9799,1.2814,0.9082,5.4592,6.6826,0.9799,1.8327,4.3203,487.6,1934.88,512,7.71,13.6039,2.689,4.2947,18.9435,231.81,118.08,3.4035,30.6217,1.8298,3.684,3.6729,8.005
11/15/2011,5.7483,0.7387,77.03,0.632,1.0211,0.9825,1.2965,0.915,5.4971,6.7377,0.9825,1.8433,4.3188,488.2,1933.22,511.66,7.71,13.6457,2.688,4.2947,19.0269,232.98,117.82,3.4037,30.7516,1.8577,3.686,3.673,8.1718
11/16/2011,5.7984,0.7426,77.06,0.6356,1.0245,0.9918,1.3058,0.9194,5.5282,6.8131,0.9918,1.8569,4.3216,480.45,1938.7,511.25,7.73,13.7219,2.6905,4.2947,19.104,234.04,118.01,3.3501,30.8465,1.8512,3.725,3.6729,8.1897
11/17/2011,5.8207,0.743,76.98,0.6347,1.0293,1,1.3179,0.9221,5.5302,6.8136,1,1.8329,4.3275,476.57,1936.5,509.25,7.7215,13.7267,2.6875,4.2947,18.9745,229.16,118.23,3.3313,30.8544,1.8732,3.733,3.673,8.2209
11/18/2011,5.7915,0.7396,76.91,0.6327,1.0276,0.9992,1.3218,0.9166,5.5033,6.7842,0.9992,1.7996,4.3335,485.9,1930.74,510,7.7545,14.0165,2.6885,4.2947,18.8293,224.79,119.37,3.3547,31.109,1.8701,3.715,3.6729,8.1975
11/21/2011,5.7953,0.7413,76.89,0.6393,1.0401,1.0161,1.3387,0.9173,5.5172,6.8174,1.0161,1.8021,4.337,484,1929.29,508.88,7.7565,13.9785,2.6885,4.2947,18.9744,226.52,119.74,3.3346,31.0514,1.8854,3.72,3.673,8.3385
11/22/2011,5.7789,0.7404,76.97,0.6396,1.0383,1.0168,1.3379,0.9141,5.5099,6.8261,1.0168,1.7789,4.336,485.59,1920.25,509.25,7.7,14.1788,2.6865,4.2947,18.8696,225.74,120.63,3.334,31.396,1.8595,3.73,3.6729,8.3894
11/23/2011,5.8637,0.7495,77.31,0.6441,1.0486,1.0322,1.3512,0.9201,5.573,6.9214,1.0322,1.7864,4.335,484,1919.08,507.25,7.7255,14.205,2.686,4.2947,19.2589,232.42,119.93,3.3271,31.4915,1.8512,3.723,3.6729,8.5893
11/24/2011,5.8765,0.7493,77.12,0.6453,1.047,1.0273,1.3485,0.9196,5.5713,6.9412,1.0273,1.7863,4.3352,488.7,1923,506,7.69,14.2305,2.6845,4.2947,19.292,233.99,119.82,3.383,31.5025,1.8281,3.732,3.6729,8.4758
11/25/2011,5.9293,0.7552,77.73,0.6478,1.0468,1.0298,1.3522,0.93,5.6175,7.0063,1.0298,1.7875,4.3363,488,1918.82,510,7.7065,14.0258,2.6865,4.2947,19.6861,237.65,118.99,3.3727,31.3275,1.8284,3.728,3.6729,8.5427
11/28/2011,5.8981,0.7508,77.98,0.6448,1.0341,1.0096,1.3242,0.9224,5.5844,6.9687,1.0096,1.767,4.334,488.09,1938.82,511,7.68,13.823,2.6845,4.2947,19.3216,232.03,118.59,3.4567,31.3073,1.8302,3.74,3.6729,8.3881
11/29/2011,5.85,0.751,77.93,0.6412,1.0321,1,1.314,0.9209,5.5841,6.8912,1,1.765,4.3335,487.68,1938.14,507.25,7.68,13.6251,2.6815,4.2947,19.2082,232.26,119.13,3.5083,30.736,1.8323,3.746,3.6729,8.3427
11/30/2011,5.771,0.7438,77.62,0.6368,1.0174,0.9725,1.2812,0.9132,5.5305,6.7635,0.9725,1.7552,4.333,483.85,1935.35,508.18,7.7,13.6125,2.6815,4.2947,18.8112,225.89,119.09,3.5087,30.756,1.8343,3.771,3.673,8.1089
12/1/2011,5.8088,0.7428,77.7,0.6373,1.0139,0.9762,1.283,0.9158,5.5228,6.7708,0.9762,1.755,4.3345,485.21,1930,507.69,7.7,13.6363,2.6805,4.2947,18.7348,226.97,118.99,3.4813,30.8631,1.8303,3.792,3.673,8.086
12/2/2011,5.7901,0.7466,77.99,0.6412,1.0195,0.9789,1.2867,0.9214,5.5517,6.7562,0.9789,1.7587,4.337,489,1904.23,508,7.6905,13.529,2.6795,4.2947,18.7846,226.7,118.64,3.4485,30.8695,1.8469,3.792,3.673,8.0437
12/5/2011,5.7752,0.7462,77.82,0.6391,1.0165,0.9736,1.2819,0.9207,5.5489,6.7587,0.9736,1.765,4.342,487,1882.53,509,7.6905,13.4823,2.6805,4.2947,18.794,223.98,119.13,3.4533,31.1893,1.8425,3.782,3.673,8.0582
12/6/2011,5.7556,0.7462,77.73,0.641,1.01,0.9761,1.2824,0.9259,5.5474,6.7372,0.9761,1.7497,4.3447,486.8,1879.06,507.25,7.71,13.5107,2.6795,4.2947,18.8293,223.74,118.89,3.4036,31.2972,1.8702,3.7905,3.673,8.0278
12/7/2011,5.7426,0.7456,77.68,0.6365,1.0099,0.9714,1.2824,0.9236,5.543,6.7146,0.9714,1.7355,4.345,485,1881.5,509,7.72,13.7118,2.6785,4.2947,18.8175,224.42,120.44,3.4126,31.389,1.881,3.758,3.673,8.0063
12/8/2011,5.7888,0.7496,77.64,0.6398,1.0232,0.9836,1.2938,0.9261,5.5736,6.7929,0.9836,1.7491,4.346,485.73,1858.87,508,7.72,13.5744,2.6775,4.2947,19.1146,229.23,121.05,3.4017,31.4722,1.8878,3.743,3.673,8.2678
12/9/2011,5.7461,0.747,77.65,0.6382,1.0169,0.9788,1.2896,0.923,5.5545,6.7265,0.9788,1.7471,4.3485,483,1849.5,508,7.7235,13.8176,2.6775,4.2947,18.9854,225.69,122,3.4029,31.5872,1.8776,3.73,3.6729,8.0959
12/12/2011,5.8368,0.7583,77.94,0.6417,1.0271,0.9928,1.3107,0.9372,5.6386,6.8737,0.9928,1.7343,4.3513,481,1835.14,507.2,7.74,13.869,2.6735,4.2947,19.4946,232.3,121.74,3.3984,31.5938,1.8875,3.7353,3.6729,8.2733
12/13/2011,5.9373,0.7671,78,0.646,1.0343,0.9984,1.3214,0.9456,5.7036,6.9834,0.9984,1.7187,4.3538,484.9,1838.16,507.13,7.7345,13.8923,2.6695,4.2947,19.6874,234.03,122.32,3.3646,31.828,1.9056,3.7456,3.6729,8.3625
12/14/2011,5.9819,0.7703,78.07,0.6466,1.0397,1.0091,1.3324,0.9536,5.7249,6.9963,1.0091,1.7179,4.354,484,1846,506.89,7.77,13.9153,2.6685,4.2947,19.7762,234.61,122.79,3.4014,31.8073,1.8841,3.7445,3.673,8.4279
12/15/2011,5.996,0.7682,77.86,0.6446,1.0351,1.0079,1.3274,0.94,5.7098,6.977,1.0079,1.7258,4.3535,490,1835.5,506.94,7.77,13.8775,2.6715,4.2947,19.5495,231.61,122.28,3.3995,32.0356,1.8851,3.7631,3.6729,8.4192
12/16/2011,5.9557,0.7666,77.76,0.6433,1.0383,1.0018,1.3126,0.9359,5.6962,6.9244,1.0018,1.7258,4.3545,489,1837.5,505.25,7.79,13.9116,2.6715,4.2947,19.4337,233.08,122.7,3.4454,32.0579,1.8908,3.7707,3.673,8.399
12/19/2011,5.9468,0.7693,78.05,0.6452,1.0389,1.0105,1.3236,0.9374,5.7185,6.9296,1.0105,1.7217,4.3535,491.15,1825.5,508.5,7.8,13.7845,2.6705,4.2947,19.5475,233.08,122.62,3.4541,31.9528,1.9015,3.7817,3.673,8.3972
12/20/2011,5.8993,0.7644,77.89,0.6384,1.0298,0.992,1.3022,0.9317,5.6821,6.8652,0.992,1.716,4.3555,492.15,1812.6,506.9,7.7715,13.8272,2.6695,4.2947,19.5344,230.23,122.72,3.426,31.724,1.8926,3.8015,3.673,8.1935
12/21/2011,5.9262,0.7664,78.06,0.6379,1.0266,0.9898,1.298,0.9357,5.6973,6.8941,0.9898,1.7222,4.3565,506,1813.69,505.25,7.78,13.8198,2.6705,4.2947,19.6108,235.34,122.51,3.4745,31.3785,1.8993,3.8103,3.673,8.2368
12/22/2011,5.9522,0.7664,78.17,0.6378,1.0203,0.9872,1.2915,0.9361,5.6965,6.8722,0.9872,1.7163,4.346,511.54,1808.73,506,7.78,13.845,2.6705,4.2947,19.692,235.34,122.4,3.5224,31.2085,1.9219,3.8053,3.6729,8.1897
12/23/2011,5.9731,0.7664,78.09,0.6415,1.0206,0.9851,1.2912,0.9366,5.6994,6.881,0.9851,1.7248,4.3359,509.2,1808.95,503.25,7.7745,13.8632,2.6685,4.2947,19.7397,235.91,123.39,3.5377,31.1478,1.9168,3.7974,3.6728,8.1621
12/26/2011,5.9673,0.7657,77.98,0.6398,1.0196,0.9834,1.2912,0.9359,5.6911,6.8828,0.9834,1.729,4.335,512,1808.5,503.84,7.79,14.0101,2.6685,4.2947,19.754,234.96,122.67,3.5177,31.3913,1.8909,3.8001,3.6727,8.16
12/27/2011,5.9694,0.7651,77.88,0.6381,1.0186,0.9845,1.2941,0.934,5.6865,6.8529,0.9845,1.7165,4.3355,514,1814.5,506,7.7825,13.988,2.6685,4.2947,19.734,233.9,122.65,3.4862,31.6875,1.8951,3.7756,3.6728,8.1418
12/28/2011,6.0268,0.7728,77.94,0.6469,1.0244,0.9907,1.3015,0.9427,5.7454,6.909,0.9907,1.7138,4.3372,518,1807.81,503.25,7.7845,13.9966,2.6685,4.2947,19.9372,239.21,122.67,3.5144,32.2311,1.8735,3.7744,3.6728,8.2174
12/29/2011,5.9948,0.7715,77.64,0.6487,1.0199,0.9865,1.2965,0.9402,5.7353,6.8936,0.9865,1.7058,4.3386,523.25,1797.38,503.42,7.7925,13.9357,2.6675,4.2947,19.872,239.43,121.84,3.4349,32.1026,1.8776,3.7907,3.6728,8.175
12/30/2011,5.9751,0.7714,76.91,0.6435,1.0213,0.9796,1.2866,0.9381,5.734,6.8872,0.9796,1.7138,4.342,517.57,1790.13,506,7.7945,13.9187,2.6665,4.2947,19.7427,243.02,122.54,3.4779,32.113,1.8814,3.782,3.6729,8.09
1/2/2012,5.9868,0.7732,76.9,0.6447,1.0189,0.9771,1.2847,0.9398,5.7467,6.902,0.9771,1.7098,4.3454,513.09,1781.53,503.25,7.795,13.6468,2.6665,4.2947,19.7154,242.88,123.67,3.4743,31.722,1.8792,3.777,3.673,8.074
1/3/2012,5.9133,0.7662,76.74,0.639,1.0104,0.9636,1.266,0.9321,5.6982,6.8243,0.9636,1.7069,4.3528,509.58,1785.85,503.98,7.795,13.7,2.6665,4.2947,19.702,242.38,124.15,3.4211,31.7735,1.8694,3.7765,3.673,8.0641
1/4/2012,5.9433,0.7725,76.72,0.6402,1.0127,0.9644,1.2696,0.9417,5.7458,6.8379,0.9644,1.6958,4.3571,502,1782.5,504.27,7.7905,13.7661,2.6775,4.2947,19.9882,247.62,123.86,3.3739,32.084,1.8682,3.8098,3.673,8.1242
1/5/2012,6.0243,0.7819,77.12,0.6454,1.0198,0.9743,1.2807,0.9525,5.8146,6.9341,0.9743,1.7177,4.3515,500,1776.84,503.77,7.7775,13.7391,2.6625,4.2947,20.2129,249.38,124.03,3.3213,31.9385,1.855,3.8076,3.6728,8.1789
1/6/2012,6.0352,0.7862,76.97,0.6482,1.0284,0.9777,1.281,0.9552,5.8452,6.9418,0.9777,1.7136,4.3573,503.2,1772.55,503.25,7.78,13.6968,2.6585,4.2947,20.339,247.17,124.89,3.3355,31.937,1.8508,3.811,3.673,8.1756
1/9/2012,6.0069,0.7834,76.86,0.6469,1.0235,0.9766,1.2704,0.9496,5.8248,6.8971,0.9766,1.7305,4.3636,500,1780,504.27,7.77,13.6329,2.6575,4.2947,20.1719,247.2,124.37,3.2868,31.5635,1.862,3.8179,3.6729,8.1586
1/10/2012,5.9946,0.7826,76.85,0.6458,1.0154,0.9696,1.2588,0.9492,5.8202,6.8966,0.9696,1.7394,4.3638,497.15,1778.5,508,7.75,13.6087,2.6565,4.2947,20.1848,242.96,125.38,3.2786,31.7967,1.8538,3.8232,3.6729,8.111
1/11/2012,6.0426,0.787,76.85,0.6524,1.0196,0.9699,1.2548,0.9541,5.8522,6.9391,0.9699,1.7582,4.3665,503.93,1785,505.25,7.74,13.5323,2.6555,4.2947,20.3467,244.67,125.57,3.2476,31.555,1.8419,3.8475,3.6727,8.0929
1/12/2012,6.0168,0.7803,76.76,0.6522,1.0191,0.9677,1.2599,0.9446,5.8034,6.9299,0.9677,1.7661,4.3661,507.36,1791.5,507.56,7.77,13.5985,2.6545,4.2947,19.9373,240.3,125.13,3.2336,31.8642,1.83,3.8456,3.6726,8.051
1/13/2012,6.0585,0.7888,76.97,0.6528,1.0232,0.9688,1.2583,0.9524,5.8641,6.9919,0.9688,1.7606,4.3669,510,1780.92,506.25,7.78,13.5528,2.6535,4.2947,20.1951,244.88,124.25,3.1972,31.6806,1.8252,3.839,3.6728,8.1299
1/16/2012,6.0573,0.7895,76.78,0.6525,1.0179,0.9695,1.2601,0.9542,5.8699,6.984,0.9695,1.7914,4.372,495,1774.68,510,7.77,13.4381,2.6515,4.2947,20.2254,246.83,123.94,3.2377,31.6573,1.8298,3.844,3.6728,8.1092
1/17/2012,6.0386,0.7852,76.83,0.6521,1.0151,0.9637,1.2495,0.9495,5.8376,6.9273,0.9637,1.7968,4.374,497,1773.5,507.78,7.7615,13.3089,2.6555,4.2947,20.11,242.68,123.93,3.2289,31.5115,1.8183,3.8366,3.6728,8.0301
1/18/2012,5.9675,0.7774,76.82,0.6477,1.0112,0.9582,1.2432,0.9395,5.7809,6.8437,0.9582,1.7925,4.373,498.23,1778.5,507.25,7.77275,13.221,2.6505,4.2947,19.8374,237.22,123.38,3.1835,31.361,1.8201,3.8481,3.6728,7.9575
1/19/2012,5.9054,0.7711,77.11,0.6457,1.0108,0.9598,1.2454,0.9321,5.7341,6.7496,0.9598,1.8047,4.3758,494.37,1782,505.25,7.79,13.1813,2.6485,4.2947,19.5043,234.19,123.67,3.1872,31.3435,1.806,3.8307,3.6727,7.9337
1/20/2012,5.9324,0.7732,77.01,0.642,1.0132,0.9538,1.2402,0.9345,5.7501,6.7826,0.9538,1.7982,4.3788,494.35,1775.32,503.25,7.7865,13.1685,2.6435,4.2947,19.6441,234.9,123.31,3.1714,30.8862,1.7935,3.8474,3.673,7.9516
1/23/2012,5.8612,0.7682,77.02,0.6423,1.0086,0.9501,1.2342,0.9278,5.714,6.7445,0.9501,1.7997,4.3811,488,1773.96,503.25,7.7925,13.0998,2.6385,4.2947,19.4692,230.64,123.21,3.1792,30.8725,1.776,3.8534,3.673,7.933
1/24/2012,5.8864,0.7671,77.67,0.64,1.009,0.9529,1.2316,0.9276,5.7032,6.7558,0.9529,1.8209,4.387,486.1,1770.55,503.25,7.7865,13.019,2.6345,4.2947,19.4282,229.36,122.58,3.1361,30.7149,1.7863,3.8324,3.673,7.9364
1/25/2012,5.8496,0.763,77.78,0.6387,1.0043,0.9436,1.2243,0.9216,5.6726,6.7424,0.9436,1.8143,4.3845,493.6,1766.25,504.79,7.8,12.9913,2.6355,4.2947,19.2585,226.15,123.15,3.1563,30.1986,1.7765,3.804,3.673,7.8898
1/26/2012,5.8317,0.7629,77.45,0.6374,1.0018,0.9406,1.2173,0.9205,5.6711,6.7851,0.9406,1.818,4.383,486.3,1765.5,506,7.8045,12.9169,2.64,4.2947,19.2028,225.73,123.59,3.1585,30.2839,1.7558,3.7785,3.673,7.7922
1/27/2012,5.8001,0.7563,76.7,0.6358,1.0018,0.9382,1.2125,0.9126,5.6233,6.7431,0.9382,1.819,4.3875,484.83,1766.5,503.83,7.82,12.9776,2.6415,4.2947,19.0028,222.28,122.93,3.1938,30.4326,1.7573,3.7885,3.673,7.7559
1/30/2012,5.8148,0.7608,76.35,0.6365,1.0015,0.9435,1.2206,0.917,5.6559,6.7419,0.9435,1.81,4.3935,483.85,1773,506.1,7.83,13.0456,2.6385,4.2947,19.2115,224.27,122.91,3.1686,30.1704,1.7527,3.7805,3.6729,7.8414
1/31/2012,5.8636,0.7643,76.27,0.6345,1.0026,0.9415,1.2095,0.9202,5.6818,6.8,0.9415,1.8172,4.3959,482,1770.75,503.25,7.8305,12.8923,2.6425,4.2947,19.3553,225.47,123.06,3.1809,30.2042,1.7582,3.781,3.6729,7.8108
2/1/2012,5.8072,0.7598,76.2,0.6316,0.9986,0.9341,1.2013,0.9153,5.6485,6.7349,0.9341,1.8215,4.3945,477,1778.12,506.5,7.8305,12.8013,2.6475,4.2947,19.13,220.69,123.24,3.2217,30.193,1.7488,3.7637,3.6729,7.6884
2/2/2012,5.8246,0.7608,76.22,0.6327,0.9993,0.9335,1.2002,0.9168,5.6552,6.7414,0.9335,1.8259,4.397,483.33,1780,503.79,7.84,12.6596,2.6515,4.2947,19.0833,222.12,122.16,3.1963,30.1823,1.7488,3.7563,3.6729,7.6469
2/3/2012,5.7969,0.76,76.6,0.6323,0.9934,0.9285,1.197,0.9182,5.6496,6.6783,0.9285,1.8214,4.4015,484,1761.98,503.7,7.8405,12.6683,2.656,4.2947,18.962,220.76,122.18,3.1835,30.1203,1.752,3.7472,3.6729,7.5218
2/6/2012,5.8177,0.7615,76.55,0.632,0.996,0.9324,1.1994,0.9187,5.6614,6.723,0.9324,1.8263,4.4038,484.34,1762,501.25,7.865,12.675,2.668,4.2947,19.0085,222.91,122.01,3.1503,29.83,1.762,3.7541,3.6725,7.5521
2/7/2012,5.7653,0.7541,76.76,0.6291,0.9944,0.9252,1.1965,0.9117,5.6054,6.6597,0.9252,1.8325,4.4055,485,1760.68,502.3,7.875,12.7185,2.6675,4.2947,18.7215,218.62,122.75,3.1576,29.7699,1.7646,3.746,3.6729,7.5599
2/8/2012,5.7498,0.7541,77.04,0.6322,0.996,0.926,1.1983,0.9124,5.6047,6.639,0.926,1.8249,4.4072,480,1755.41,505,7.8775,12.6708,2.673,4.2947,18.7075,219.97,122.6,3.1716,29.7218,1.7693,3.7287,3.673,7.5524
2/9/2012,5.7484,0.7527,77.67,0.6322,0.9947,0.9272,1.199,0.9118,5.5937,6.6283,0.9272,1.8263,4.4108,481,1761.89,503,7.87925,12.8021,2.6685,4.2947,18.8726,219.55,123.18,3.1215,30.0799,1.7683,3.7177,3.673,7.5847
2/10/2012,5.7428,0.7577,77.61,0.6348,1.0014,0.9369,1.21,0.9165,5.6319,6.6618,0.9369,1.8202,4.4124,480,1758.11,501.25,7.86,12.6982,2.6715,4.2947,19.0974,223.04,123.6,3.0965,29.9015,1.7618,3.7078,3.673,7.7493
2/13/2012,5.7197,0.7584,77.57,0.6343,0.9997,0.9318,1.1992,0.9165,5.6369,6.6643,0.9318,1.818,4.414,475,1757.43,507,7.855,12.7605,2.67,4.2947,19.0108,220.52,123.7,3.1101,30.0074,1.7544,3.7195,3.673,7.6813
2/14/2012,5.7336,0.7615,78.44,0.6372,0.9991,0.9354,1.1995,0.9194,5.6596,6.6805,0.9354,1.8335,4.4153,470,1754.73,504.19,7.845,12.8791,2.674,4.2947,19.088,222,123.4,3.0658,30.0205,1.7424,3.715,3.6731,7.7247
2/15/2012,5.7823,0.7653,78.43,0.6372,1,0.9349,1.2006,0.9235,5.6885,6.724,0.9349,1.8358,4.4237,473,1758.5,505,7.835,12.8174,2.6965,4.2947,19.3068,223.48,123.21,3.0998,30.2315,1.7523,3.7157,3.6732,7.7623
2/16/2012,5.7291,0.7615,78.94,0.6329,0.9966,0.9298,1.2004,0.9192,5.6608,6.7227,0.9298,1.8271,4.4263,473.3,1758.14,505,7.855,12.7593,2.697,4.2947,19.1032,221.95,123.87,3.0817,29.8971,1.7592,3.7046,3.6732,7.7826
2/17/2012,5.7135,0.7609,79.55,0.6318,0.9968,0.9341,1.2015,0.92,5.6567,6.7275,0.9341,1.8376,4.428,473,1759.5,501.25,7.865,12.6934,2.6965,4.2947,19.037,220.65,124.6,3.1159,29.79,1.7586,3.725,3.673,7.7418
2/20/2012,5.669,0.7552,79.63,0.6309,0.9935,0.9297,1.1908,0.9116,5.6136,6.6533,0.9297,1.8473,4.4338,473.06,1760.5,501.25,7.8625,12.7929,2.6985,4.2947,18.8048,217.26,123.92,3.1286,29.8143,1.7666,3.7246,3.6731,7.676
2/21/2012,5.6957,0.7555,79.74,0.6338,0.9969,0.9379,1.1991,0.9124,5.6187,6.657,0.9379,1.861,4.4375,472.34,1763.5,502,7.86,12.8447,2.7005,4.2947,18.8094,216.54,124.21,3.1824,29.792,1.7661,3.7414,3.6731,7.7393
2/22/2012,5.6506,0.7546,80.29,0.6382,0.9998,0.94,1.2059,0.91,5.6132,6.6609,0.94,1.8786,4.44,472.15,1773.12,499.95,7.84,12.822,2.7055,4.2947,18.993,218.26,124.95,3.1592,29.1847,1.7523,3.7546,3.673,7.7364
2/23/2012,5.615,0.7479,80,0.6351,0.9975,0.9331,1.1958,0.9014,5.5605,6.616,0.9331,1.8807,4.4385,472.65,1790.5,497.25,7.8475,12.9041,2.7105,4.2947,18.7168,216.17,124.51,3.0882,29.0395,1.7486,3.7507,3.673,7.6599
2/24/2012,5.5745,0.7435,81.2,0.63,0.9993,0.9351,1.1962,0.896,5.529,6.558,0.9351,1.8726,4.4369,472,1787.21,498.63,7.835,12.8907,2.706,4.2947,18.5955,216.58,125.37,3.1159,29.0366,1.7537,3.7401,3.6732,7.5986
2/27/2012,5.6055,0.7464,80.61,0.632,0.999,0.9296,1.1897,0.8993,5.5502,6.5957,0.9296,1.881,4.4405,472.46,1771.83,498.52,7.8475,12.8444,2.7055,4.2947,18.6388,217.03,125.38,3.1221,29.0646,1.768,3.7236,3.6729,7.553
2/28/2012,5.5665,0.7427,80.46,0.6289,0.9953,0.9288,1.1936,0.8955,5.5251,6.5513,0.9288,1.8788,4.4405,474.85,1766.83,498.31,7.8475,12.8624,2.6955,4.2947,18.5128,215.35,126.2,3.1474,29.2753,1.7705,3.736,3.6729,7.4716
2/29/2012,5.5919,0.7505,81.15,0.6283,0.9899,0.9318,1.1989,0.9044,5.5798,6.6194,0.9318,1.8797,4.4462,477.37,1775.78,497.25,7.835,12.7241,2.6855,4.2947,18.6869,216.99,126.12,3.1903,29.2859,1.7899,3.7597,3.6729,7.5063
3/1/2012,5.5727,0.7512,81.12,0.6267,0.9855,0.9251,1.1912,0.9061,5.5854,6.6246,0.9251,1.8854,4.4513,483.13,1780.49,498.08,7.825,12.7599,2.6795,4.2947,18.5947,215.65,125.64,3.1517,29.3354,1.7813,3.7488,3.6729,7.4403
3/2/2012,5.6075,0.7575,81.81,0.6316,0.9893,0.9318,1.2061,0.9142,5.633,6.6782,0.9318,1.8878,4.4588,478.75,1792.62,497.25,7.8405,12.8354,2.6785,4.2947,18.751,219.14,125.56,3.1273,29.6273,1.7762,3.7729,3.6729,7.5208
3/5/2012,5.6182,0.7566,81.56,0.6303,0.9946,0.9371,1.2184,0.9122,5.6242,6.7001,0.9371,1.9073,4.4637,480.65,1787.5,497.96,7.8215,13.0011,2.6835,4.2947,18.7593,221.47,124.94,3.1028,29.7119,1.7873,3.7932,3.6727,7.5514
3/6/2012,5.7064,0.7626,80.89,0.6363,1.0019,0.9476,1.2308,0.9189,5.6699,6.797,0.9476,1.924,4.4663,482,1788.5,497.97,7.82,12.8732,2.68,4.2947,18.9854,224.81,126.37,3.1175,29.6315,1.7952,3.7827,3.6727,7.6516
3/7/2012,5.6523,0.7604,81.09,0.6353,0.9974,0.9449,1.2247,0.9167,5.654,6.7797,0.9449,1.911,4.4683,479.37,1775.5,498.74,7.8215,12.6785,2.6775,4.2947,18.8795,224.73,126.6,3.1423,29.4661,1.7907,3.7808,3.6727,7.5964
3/8/2012,5.5885,0.7533,81.56,0.6317,0.9902,0.9395,1.2132,0.9082,5.6003,6.7022,0.9395,1.9276,4.4695,481.02,1776.5,498.07,7.8125,12.6425,2.6685,4.2947,18.6607,220.5,127.23,3.1553,29.478,1.8078,3.7838,3.6725,7.4816
3/9/2012,5.7007,0.7621,82.46,0.638,0.9905,0.9455,1.2174,0.9188,5.6653,6.8027,0.9455,1.9195,4.4688,478.81,1766.12,502,7.8215,12.6602,2.6505,4.2947,18.764,222.58,127.74,3.1285,29.3473,1.7981,3.8016,3.6727,7.5692
3/12/2012,5.6767,0.76,82.23,0.6393,0.9924,0.9509,1.2225,0.9165,5.6517,6.8041,0.9509,1.9403,4.4705,480.82,1769.5,498.25,7.815,12.5592,2.644,4.2947,18.6825,223.6,127.28,3.0914,29.2786,1.795,3.7918,3.6727,7.5461
3/13/2012,5.6985,0.7644,82.94,0.6368,0.9886,0.9476,1.2148,0.9231,5.6826,6.7723,0.9476,1.9697,4.4703,480.75,1774.5,501.29,7.81,12.7265,2.6365,4.2947,18.7784,222.72,126.47,3.1113,29.1991,1.8046,3.8121,3.6727,7.5274
3/14/2012,5.824,0.7673,83.73,0.6379,0.9926,0.9566,1.2356,0.9306,5.7049,6.8505,0.9566,1.9532,4.471,479.3,1770.5,503.2,7.8075,12.6575,2.6465,4.2947,18.9127,224.84,125.97,3.1277,29.2436,1.8243,3.8008,3.6727,7.7008
3/15/2012,5.7813,0.7645,83.57,0.6365,0.9918,0.9502,1.2208,0.923,5.6842,6.7881,0.9502,1.9668,4.4705,479.73,1768.16,503.33,7.8125,12.6692,2.6525,4.2947,18.7529,222.38,125.95,3.1252,29.2593,1.8139,3.7706,3.6728,7.628
3/16/2012,5.7296,0.759,83.43,0.6311,0.9917,0.9443,1.213,0.9156,5.6438,6.7438,0.9443,1.9959,4.4719,477.41,1768.5,503.25,7.8205,12.6453,2.6505,4.2947,18.5977,219.87,126.02,3.1121,29.4721,1.8087,3.794,3.6726,7.5577
3/19/2012,5.7198,0.7554,83.35,0.6292,0.9869,0.9427,1.2102,0.9112,5.6164,6.715,0.9427,2.0017,4.479,479.7,1762.5,503.32,7.8255,12.6502,2.6635,4.2947,18.4875,218.26,126.41,3.1064,29.2988,1.8007,3.7763,3.6728,7.5421
3/20/2012,5.7641,0.7562,83.7,0.6304,0.9915,0.9542,1.2236,0.9117,5.6221,6.7406,0.9542,2.0009,4.4915,480.42,1762.5,502.52,7.8275,12.7066,2.6615,4.2947,18.4763,219.28,126.25,3.1315,28.9923,1.7848,3.7709,3.6729,7.6166
3/21/2012,5.7543,0.7566,83.41,0.63,0.9922,0.9562,1.2259,0.9123,5.6262,6.7176,0.9562,2.009,4.484,483.8,1762.5,499.25,7.8325,12.8122,2.6645,4.2947,18.6525,220.69,126.38,3.1609,29.0322,1.7881,3.7884,3.673,7.6496
3/22/2012,5.789,0.7575,82.54,0.6321,0.9993,0.9627,1.2355,0.9133,5.6323,6.7699,0.9627,2.0236,4.4845,484.75,1765.28,500.06,7.8375,12.7474,2.664,4.2947,18.7398,222.45,126.88,3.1818,29.3834,1.7809,3.77,3.673,7.7007
